instance,cols,rows,colsPerRow,equalities,nzEqualities,percEqualities,percNzEqualities,inequalities,nzInequalities,nz,density,bin,genInt,integer,continuous,percInteger,percBin,nUnbounded1,percUnbounded1,nUnbounded2,percUnbounded2,rPartitioning,rPercPartitioning,rPacking,rPercPacking,rPartPacking,rPercRowsPartPacking,rCovering,rPercCovering,rCardinality,rPercCardinality,rKnapsack,rPercKnapsack,rIntegerKnapsack,rPercIntegerKnapsack,rInvKnapsack,rPercInvKnapsack,rSingleton,rPercSingleton,rAggre,rPercAggre,rPrec,rPercPrec,rVarBnd,rPercVarBnd,rBinPacking,rPercBinPacking,rMixedBin,rPercMixedBin,rGenInt,rPercGenInt,rFlowBin,rPercFlowBin,rFlowMx,rPercFlowMx,rNzRowsPartitioning,rNzPercRowsPartitioning,rNzRowsPacking,rNzPercRowsPacking,rNzrowsPartPacking,rNzpercRowsPartPacking,rNzRowsCovering,rNzPercRowsCovering,rNzRowsCardinality,rNzPercRowsCardinality,rNzRowsKnapsack,rNzPercRowsKnapsack,rNzRowsIntegerKnapsack,rNzPercRowsIntegerKnapsack,rNzRowsInvKnapsack,rNzPercRowsInvKnapsack,rNzRowsSingleton,rNzPercRowsSingleton,rNzRowsAggr,rNzPercRowsAggr,rNzRowsPrec,rNzPercRowsPrec,rNzRowsVarBnd,rNzPercRowsVarBnd,rNzRowsBinPacking,rNzPercRowsBinPacking,rNzRowsMixedBin,rNzPercRowsMixedBin,rNzRowsGenInt,rNzPercRowsGenInt,rNzRowsFlowBin,rNzPercRowsFlowBin,rNzRowsFlowMx,rNzPercRowsFlowMx,aMin,aMax,aAvg,aStdDev,aRatioLSA,aAllInt,aPercInt,aDiffVal,anShortInts,apercShortInts,objMin,objMax,objAvg,objStdDev,objRatioLSA,objAllInt,objPercInt,objDiffVal,objnShortInts,objpercShortInts,rhsMin,rhsMax,rhsAvg,rhsStdDev,rhsRatioLSA,rhsAllInt,rhsPercInt,rhsDiffVal,rhsnShortInts,rhspercShortInts,rowNzMin,rowNzMax,rowNzAvg,rowNzStdDev,colNzMin,colNzMax,colNzAvg,colNzStdDev,rowsLess4Nz,rowsLess8Nz,rowsLess16Nz,rowsLess32Nz,rowsLess64Nz,rowsLess128Nz,rowsLess256Nz,rowsLess512Nz,rowsLess1024Nz,percRowsLess4Nz,percRowsLess8Nz,percRowsLess16Nz,percRowsLess32Nz,percRowsLess64Nz,percRowsLess128Nz,percRowsLess256Nz,percRowsLess512Nz,percRowsLess1024Nz,rowsLeast4Nz,rowsLeast8Nz,rowsLeast16Nz,rowsLeast32Nz,rowsLeast64Nz,rowsLeast128Nz,rowsLeast256Nz,rowsLeast512Nz,rowsLeast1024Nz,rowsLeast2048Nz,rowsLeast4096Nz,percRowsLeast4Nz,percRowsLeast8Nz,percRowsLeast16Nz,percRowsLeast32Nz,percRowsLeast64Nz,percRowsLeast128Nz,percRowsLeast256Nz,percRowsLeast512Nz,percRowsLeast1024Nz,percRowsLeast2048Nz,percRowsLeast4096Nz,colsLess4Nz,colsLess8Nz,colsLess16Nz,colsLess32Nz,colsLess64Nz,colsLess128Nz,colsLess256Nz,colsLess512Nz,colsLess1024Nz,percColsLess4Nz,percColsLess8Nz,percColsLess16Nz,percColsLess32Nz,percColsLess64Nz,percColsLess128Nz,percColsLess256Nz,percColsLess512Nz,percColsLess1024Nz,colsLeast4Nz,colsLeast8Nz,colsLeast16Nz,colsLeast32Nz,colsLeast64Nz,colsLeast128Nz,colsLeast256Nz,colsLeast512Nz,colsLeast1024Nz,colsLeast2048Nz,colsLeast4096Nz,percColsLeast4Nz,percColsLeast8Nz,perccolsLeast16Nz,perccolsLeast32Nz,perccolsLeast64Nz,perccolsLeast128Nz,perccolsLeast256Nz,perccolsLeast512Nz,perccolsLeast1024Nz,perccolsLeast2048Nz,perccolsLeast4096Nz
neos-3072252-nete,576.0,432.0,1.33333,143,572.0,0,44.2724,289.0,720.0,1292.0,0.5192260000000001,144.0,0,144.0,432.0,25.0,25.0,432,75.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,1,0.231481,0,0.0,0,0.0,0,0,288.0,66.6667,0,0.0,431.0,99.7685,0,0.0,0,0,143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,144.0,11.1455,0,0.0,0,0.0,0,0,576.0,44.582,0,0.0,1148.0,88.8545,0.0,0.0,0.0,0.0,572.0,44.2724,-167940.0,1.0,-37435.2,69896.6,167940.0,0,44.4272,3,286.0,22.1362,0.0,1.0,0.25,0.43301300000000004,1.0,0,0.0,2,0,0.0,0.0,10.0,0.023148099999999998,0.4805680000000001,1.0,0,0.0,2,0,0.0,2,144,2.99074,6.857,1,3,0,2.28674,431.0,431.0,431.0,431.0,431.0,431.0,432.0,432.0,432.0,99.7685,99.7685,99.7685,99.7685,99.7685,99.7685,100.0,100.0,100.0,144.0,1.0,1,1,1,1,0,0,0,0,0,33.3333,0.231481,0.231481,0.231481,0.231481,0.231481,0.0,0.0,0.0,0.0,0.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neos-3083819-nubu,8644.0,4725.0,1.82942,4719,20118.0,0,83.6577,6.0,3930.0,24048.0,0.0588793,0.0,8644,8644.0,0.0,100.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,4215,89.2063,0,0,0.0,0.0,0,0.0,0.0,0.0,4725,100.0,0,0,193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,8430,35.0549,0,0,0.0,0.0,0,0.0,0.0,0.0,24048.0,100.0,0.0,0.0,6734.0,28.0023,-1.0,3336.5,253.6,698.9639999999997,3336.5,0,33.9155,17,8156.0,33.9155,0.0,123530.0,20372.3,28294.9,4.087280000000002,0,0.0,937,0,0.0,-20.0,10000.0,12.6942,356.12199999999996,1000.0,0,0.0634921,5,3,0.0634921,2,945,5.089519999999999,28.0859,1,5,0,2.99514,4234.0,4246.0,4251.0,4664.0,4704.0,4713.0,4720.0,4721.0,4725.0,89.6085,89.8624,89.9683,98.709,99.5556,99.74600000000001,99.8942,99.9153,100.0,497.0,482.0,476,64,21,12,5,4,0,0,0,10.5185,10.2011,10.0741,1.3545,0.44444399999999995,0.25396799999999997,0.10582000000000001,0.0846561,0.0,0.0,0.0,8447.0,8644.0,8644.0,8644.0,8644.0,8644.0,8644.0,8644.0,8644.0,97.721,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3182.0,0.0,0,0,0,0,0,0,0,0,0,36.8117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neos-3116779-oban,5141.0,328.0,15.6738,1,5141.0,0,25.0036,327.0,15420.0,20561.0,1.21933,5140.0,0,5140.0,1.0,99.9805,99.9805,0,0.0,1,0.0194515,0,0.0,257,78.3537,0,0,0,0.0,0,0.0,70,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,1.0,0.30487800000000004,0,0.0,0,0,0,0,0.0,0.0,5140.0,24.9988,5140.0,24.9988,0.0,0.0,0,0.0,10280.0,49.9976,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,5141.0,25.0036,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,24.0,2.0138599999999998,10.9647,24.0,0,24.9988,43,5140.0,24.9988,0.0,1.0,0.000194515,0.013945500000000001,1.0,0,0.0,2,0,0.0,0.0,100.0,17.1524,31.7765,100.0,0,0.0,38,0,0.0,20,5141,62.68600000000001,288.218,1,4,0,3.9996400000000003,0.0,0.0,0.0,264.0,273.0,289.0,307.0,327.0,327.0,0.0,0.0,0.0,80.4878,83.2317,88.1098,93.5976,99.6951,99.6951,328.0,328.0,328,64,55,39,21,1,1,1,1,100.0,100.0,100.0,19.5122,16.7683,11.8902,6.40244,0.30487800000000004,0.30487800000000004,0.30487800000000004,0.30487800000000004,5141.0,5141.0,5141.0,5141.0,5141.0,5141.0,5141.0,5141.0,5141.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5140.0,0.0,0,0,0,0,0,0,0,0,0,99.9805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neos-3118745-obra,1131.0,144.0,7.85417,1,1131.0,0,25.0166,143.0,3390.0,4521.0,2.7759400000000003,1130.0,0,1130.0,1.0,99.9116,99.9116,0,0.0,1,0.0884173,0,0.0,113,78.4722,0,0,0,0.0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,1.0,0.694444,0,0.0,0,0,0,0,0.0,0.0,1130.0,24.9945,1130.0,24.9945,0.0,0.0,0,0.0,2260.0,49.9889,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,1131.0,25.0166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,8.61624,7.09077,24.0,0,0.0,24,0.0,0.0,0.0,1.0,0.000884173,0.0297219,1.0,0,0.0,2,0,0.0,1.0,1616.0,23.4444,136.155,1616.0,0,0.0,13,0,0.0,10,1131,31.3958,97.165,1,4,0,3.9983400000000002,0.0,0.0,117.0,119.0,123.0,143.0,143.0,143.0,143.0,0.0,0.0,81.25,82.6389,85.4167,99.3056,99.3056,99.3056,99.3056,144.0,144.0,27,25,21,1,1,1,1,0,0,100.0,100.0,18.75,17.3611,14.5833,0.694444,0.694444,0.694444,0.694444,0.0,0.0,1131.0,1131.0,1131.0,1131.0,1131.0,1131.0,1131.0,1131.0,1131.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1130.0,0.0,0,0,0,0,0,0,0,0,0,99.9116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neos-3148108-pahi,12241.0,154774.0,0.0790895,2413,14477.0,0,4.09529,152361.0,339027.0,353504.0,0.018658599999999997,12241.0,0,12241.0,0.0,100.0,100.0,0,0.0,0,0.0,0,0.0,47519,30.7022,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,1535,0.991769,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,628,0,0,0,0.0,0.0,97856.0,27.6817,97856.0,27.6817,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,3070,0.868448,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10652.0,3.01326,0.0,0.0,-1.0,2.0,0.40589899999999995,1.21923,2.0,0,40.5597,3,143380.0,40.5597,0.0,1.0,0.000735234,0.027105200000000003,1.0,0,0.0,2,0,0.0,-1.0,1.0,0.268269,0.525065,1.0,0,3.9696599999999997,3,6144,3.9696599999999997,2,29,2.2840000000000003,1.31497,2,865,0,65.1273,152452.0,153076.0,154005.0,154774.0,154774.0,154774.0,154774.0,154774.0,154774.0,98.4997,98.9029,99.5031,100.0,100.0,100.0,100.0,100.0,100.0,2735.0,1888.0,778,0,0,0,0,0,0,0,0,1.76709,1.21984,0.502668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7100.0,7560.0,7909.0,8807.0,10281.0,11615.0,12167.0,12209.0,12241.0,58.0018,61.7597,64.6107,71.9467,83.9882,94.88600000000001,99.3955,99.7386,100.0,5493.0,4709.0,4396,3497,2013,650,74,32,0,0,0,44.8738,38.4691,35.9121,28.5679,16.4447,5.31002,0.604526,0.261417,0.0,0.0,0.0
neos-3209462-rhin,56453.0,170226.0,0.331636,176,1276.0,0,0.285157,170050.0,446197.0,447473.0,0.00465644,383.0,0,383.0,56070.0,0.6784399999999999,0.6784399999999999,53529,94.8205,0,0.0,22,0.012924000000000001,0,0.0,0,0,1,0.0005874540000000001,10,0.00587454,0,0,0,0,0,0.0,0,0.0,13,0.00763691,0,0,58581.0,34.4137,0,0.0,170181.0,99.9736,0,0.0,0,0,0,0,193.0,0.0431311,0.0,0.0,193.0,0.0431311,10.0,0.00223477,159,0.0355329,0.0,0.0,0,0,0.0,0.0,0,0.0,26,0.00581041,0,0,117162.0,26.183000000000003,0,0.0,447087.0,99.9137,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.12954300000000002,0.991574,1.0,0,56.4772,2,252720.0,56.4772,-2.0,8.0,0.019556099999999996,0.26413000000000003,4.0,0,0.21256599999999998,5,120,0.21256599999999998,-2.0,2.0,-0.327071,0.496472,2.0,0,31.4582,5,53550,31.4582,2,25,2.6287,2.60854,3,871,0,42.1261,167898.0,168000.0,168030.0,170226.0,170226.0,170226.0,170226.0,170226.0,170226.0,98.6324,98.6923,98.71,100.0,100.0,100.0,100.0,100.0,100.0,4522.0,2274.0,2197,0,0,0,0,0,0,0,0,2.65647,1.3358700000000001,1.29064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53770.0,53790.0,53830.0,54077.0,56311.0,56311.0,56323.0,56323.0,56453.0,95.2474,95.2828,95.3537,95.7912,99.7485,99.7485,99.7697,99.7697,100.0,53261.0,2673.0,2633,2376,142,142,130,130,0,0,0,94.3457,4.73491,4.66406,4.20881,0.251537,0.251537,0.23028,0.23028,0.0,0.0,0.0
neos-3209519-ruhr,8675.0,12500.0,0.6940000000000001,700,19525.0,0,31.6322,11800.0,42200.0,61725.0,0.0569222,8000.0,0,8000.0,675.0,92.219,92.219,0,0.0,0,0.0,75,0.6,0,0.0,0,0,0,0.0,0,0.0,50,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,11750.0,94.0,0,0.0,600,0,0,0,7375.0,11.9482,0.0,0.0,7375.0,11.9482,0.0,0.0,0,0.0,12150.0,19.6841,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,30050.0,48.6837,0.0,0.0,11600.0,18.793,0.0,0.0,-241.57,84.2,-4.33712,40.8742,241.57,0,28.9996,326,17900.0,28.9996,0.0,81.39,28.4805,20.3329,40.695,0,0.0,113,0,0.0,-240.0,240.0,-47.178000000000004,65.6003,3.3777e+16,0,72.4,189,9050,72.4,2,525,4.938,20.1236,1,52,0,10.9966,11750.0,11750.0,11800.0,12425.0,12431.0,12434.0,12487.0,12499.0,12500.0,94.0,94.0,94.4,99.4,99.448,99.47200000000001,99.896,99.992,100.0,750.0,750.0,700,75,69,66,13,1,0,0,0,6.0,6.0,5.6,0.6,0.552,0.528,0.10400000000000001,0.008,0.0,0.0,0.0,1925.0,8000.0,8000.0,8200.0,8675.0,8675.0,8675.0,8675.0,8675.0,22.1902,92.219,92.219,94.5245,100.0,100.0,100.0,100.0,100.0,6750.0,675.0,675,600,0,0,0,0,0,0,0,77.8098,7.7809800000000005,7.7809800000000005,6.91643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neos-3214367-sovi,4318.0,7244.0,0.59608,649,18584.0,0,19.7889,6595.0,75327.0,93911.0,0.30023099999999997,4139.0,179,4318.0,0.0,100.0,95.8546,0,0.0,0,0.0,146,2.01546,2975,41.0685,0,0,0,0.0,0,0.0,438,0,0,0,1199,16.5516,0,0.0,7,0.0966317,0,0,0.0,0.0,0,0.0,0.0,0.0,251,3.4649400000000004,203,0,141,0,1718.0,1.82939,15026.0,16.0003,16744.0,17.8296,0.0,0.0,0,0.0,5154.0,5.4881699999999976,0,0,25666.0,27.3301,0,0.0,14,0.0149077,0,0,0.0,0.0,0,0.0,0.0,0.0,9110.0,9.70067,5674.0,6.04189,7700.0,8.19925,-1.0,4.0,0.666429,1.36814,4.0,0,30.6024,5,28739.0,30.6024,-450.0,10000.0,4231.97,4939.85,500.0,0,0.4168600000000001,23,18,0.4168600000000001,-1.0,3.0,0.9035059999999999,0.790748,3.0,0,0.248482,5,18,0.248482,2,120,12.964,15.2869,1,33,0,24.266,2071.0,2743.0,5513.0,7106.0,7108.0,7244.0,7244.0,7244.0,7244.0,28.5892,37.8658,76.1044,98.095,98.1226,100.0,100.0,100.0,100.0,5268.0,4539.0,1763,141,136,0,0,0,0,0,0,72.7223,62.6588,24.3374,1.9464400000000002,1.87742,0.0,0.0,0.0,0.0,0.0,0.0,341.0,773.0,1335.0,3234.0,4318.0,4318.0,4318.0,4318.0,4318.0,7.89717,17.9018,30.9171,74.8958,100.0,100.0,100.0,100.0,100.0,3977.0,3545.0,2983,1694,0,0,0,0,0,0,0,92.1028,82.0982,69.0829,39.2311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neos-3216931-puriri,3555.0,5989.0,0.593588,579,16605.0,0,18.1097,5410.0,75086.0,91691.0,0.430658,3268.0,0,3268.0,287.0,91.9269,91.9269,63,1.77215,0,0.0,117,1.9535799999999999,2662,44.4482,0,0,0,0.0,15,0.250459,351,0,0,0,791,13.2075,0,0.0,3,0.0500918,0,0,0.0,0.0,0,0.0,223.0,3.72349,0,0.0,181,0,125,0,1389.0,1.5148700000000002,12018.0,13.1071,13407.0,14.6219,0.0,0.0,1389,1.5148700000000002,4167.0,4.54461,0,0,33588.0,36.6317,0,0.0,6,0.00654372,0,0,0.0,0.0,0,0.0,7499.0,8.178560000000001,0.0,0.0,4614.0,5.03212,6245.0,6.810919999999999,-2.0,3.0,0.6142479999999999,1.1457899999999999,3.0,0,26.826,5,24597.0,26.826,-400.0,10000.0,4161.36,4928.17,500.0,0,0.45006999999999997,21,16,0.45006999999999997,-1.0,32.0,0.977793,1.49536,32.0,0,0.267156,26,16,0.267156,2,1479,15.3099,49.4625,1,47,0,29.0432,2390.0,2579.0,4794.0,5772.0,5788.0,5951.0,5970.0,5978.0,5984.0,39.9065,43.0623,80.0468,96.3767,96.6438,99.3655,99.6828,99.8163,99.9165,4353.0,3578.0,1279,217,201,38,19,11,5,0,0,72.6833,59.7429,21.3558,3.62331,3.35615,0.634497,0.317248,0.18367,0.08348639999999999,0.0,0.0,303.0,303.0,1086.0,2076.0,3555.0,3555.0,3555.0,3555.0,3555.0,8.52321,8.52321,30.5485,58.3966,100.0,100.0,100.0,100.0,100.0,3252.0,3252.0,2469,1527,0,0,0,0,0,0,0,91.4768,91.4768,69.4515,42.9536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neos-3226448-wkra,10012.0,2208.0,4.53442,2208,40048.0,0,100.0,0.0,0.0,40048.0,0.181159,10012.0,0,10012.0,0.0,100.0,100.0,0,0.0,0,0.0,2208,100.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,40048.0,100.0,0.0,0.0,40048.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.0,2.225069999999996e-308,0.0,0.0,0.0,0,0.0,1,0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,1,0,0.0,7,24,18.1377,2.94085,4,4,0,4.0,0.0,7.0,561.0,2208.0,2208.0,2208.0,2208.0,2208.0,2208.0,0.0,0.317029,25.4076,100.0,100.0,100.0,100.0,100.0,100.0,2208.0,2206.0,1847,0,0,0,0,0,0,0,0,100.0,99.9094,83.6504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10012.0,10012.0,10012.0,10012.0,10012.0,10012.0,10012.0,10012.0,10012.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10012.0,0.0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neos-3237086-abava,50192.0,69472.0,0.722478,4560,23520.0,0,10.0706,64912.0,210032.0,233552.0,0.00669791,50192.0,0,50192.0,0.0,100.0,100.0,0,0.0,0,0.0,0,0.0,26896,38.7149,0,0,80,0.11515399999999999,0,0.0,0,0,0,0,16,0.023030900000000003,0,0.0,960,1.38185,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3600,0,0,0,0.0,0.0,57856.0,24.7722,57856.0,24.7722,34816.0,14.9072,0,0.0,0.0,0.0,0,0,3600.0,1.54141,0,0.0,1920,0.8220870000000001,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21600.0,9.24848,0.0,0.0,-2.0,1.0,0.443036,1.0946799999999999,2.0,0,21.2715,3,49680.0,21.2715,0.0,2.225069999999996e-308,0.0,0.0,0.0,0,0.0,1,0,0.0,0.0,5.0,0.493091,0.504538,5.0,0,0.0,3,0,0.0,2,480,3.3618099999999997,15.8486,1,19,0,7.6337699999999975,65760.0,69360.0,69360.0,69360.0,69360.0,69360.0,69408.0,69472.0,69472.0,94.6568,99.8388,99.8388,99.8388,99.8388,99.8388,99.9079,100.0,100.0,3712.0,112.0,112,112,112,112,96,0,0,0,0,5.34316,0.161216,0.161216,0.161216,0.161216,0.161216,0.138185,0.0,0.0,0.0,0.0,42512.0,42512.0,42512.0,50192.0,50192.0,50192.0,50192.0,50192.0,50192.0,84.6988,84.6988,84.6988,100.0,100.0,100.0,100.0,100.0,100.0,7680.0,7680.0,7680,0,0,0,0,0,0,0,0,15.3012,15.3012,15.3012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neos-3322547-alsek,1001000.0,2000.0,500.5,1000,1000000.0,0,49.975,1000.0,1001000.0,2001000.0,0.09995,1001000.0,0,1001000.0,0.0,100.0,100.0,0,0.0,0,0.0,1000,50.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,1000000.0,49.975,0.0,0.0,1000000.0,49.975,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150.0,100.0,30.2919,33.9075,150.0,0,0.049975,83,1000.0,0.049975,0.0,1.0,0.000999001,0.031591200000000014,1.0,0,0.0,2,0,0.0,0.0,1.0,0.5,0.5,1.0,0,0.0,2,0,0.0,1000,1001,1000.5,0.5,1,2,0,1.99925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,2000.0,2000,2000,2000,2000,2000,2000,0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1001000.0,1001000.0,1001000.0,1001000.0,1001000.0,1001000.0,1001000.0,1001000.0,1001000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neos-3352863-ancoa,20046.0,169.0,118.615,1,20046.0,0,2.3061599999999998,168.0,849193.0,869239.0,25.6581,20045.0,0,20045.0,1.0,99.995,99.995,0,0.0,1,0.00498853,0,0.0,0,0.0,0,0,70,41.4201,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,1.0,0.591716,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,387860.0,44.6206,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,20046.0,2.3061599999999998,0.0,0.0,0.0,0.0,0.0,0.0,-5200.0,1.0,-96.7169,636.339,5200.0,0,2.3060400000000003,14,20045.0,2.3060400000000003,0.0,1.0,4.9885299999999995e-05,0.00706277,1.0,0,0.0,2,0,0.0,0.0,2.0,1.57396,0.506324,2.0,0,0.0,3,0,0.0,4264,20046,5143.43,1250.6,1,53,0,43.3836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,169.0,169,169,169,169,169,169,169,169,169,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,1.0,1.0,1.0,20046.0,20046.0,20046.0,20046.0,20046.0,0.00498853,0.00498853,0.00498853,0.00498853,100.0,100.0,100.0,100.0,100.0,20045.0,20045.0,20045,20045,0,0,0,0,0,0,0,99.995,99.995,99.995,99.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neos-3354841-apure,100000.0,169.0,591.716,1,100000.0,0,1.85422,168.0,5293090.0,5393090.0,31.9118,0.0,100000,100000.0,0.0,100.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,169,100.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,5393090.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,1.00385,0.0619356,2.0,0,0.0,2,0.0,0.0,6000.0,21800.0,11141.7,3341.2,3.6333300000000004,0,0.0,80,0,0.0,1.0,5.0,1.02367,0.30678099999999997,5.0,0,0.0,2,0,0.0,2667,100000,31911.8,22667.4,28,76,0,54.2365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,169.0,169,169,169,169,169,169,169,169,158,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.4911,0.0,0.0,0.0,11.0,97720.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.011000000000000001,97.72,100.0,100.0,100.0,100.0,100000.0,100000.0,100000,99996,3546,0,0,0,0,0,0,100.0,100.0,100.0,99.99600000000001,3.5460000000000003,0.0,0.0,0.0,0.0,0.0,0.0
neos-3355323-arnon,10248.0,21216.0,0.48303199999999996,60,120.0,0,0.17164400000000002,21156.0,69792.0,69912.0,0.032155,10104.0,144,10248.0,0.0,100.0,98.5948,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,60,0.28280500000000003,0,0,0.0,0.0,0,0.0,0.0,0.0,19464,91.7421,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,120,0.17164400000000002,0,0,0.0,0.0,0,0.0,0.0,0.0,58212.0,83.2647,0.0,0.0,0.0,0.0,-11.0,11.0,-3.00652,5.02209,11.0,0,64.092,5,44808.0,64.092,0.0,2.225069999999996e-308,0.0,0.0,0.0,0,0.0,1,0,0.0,-11.0,11.0,-5.27093,5.3011300000000015,11.0,0,90.8937,6,19284,90.8937,2,13,3.29525,1.06196,2,272,0,32.5007,19464.0,21180.0,21216.0,21216.0,21216.0,21216.0,21216.0,21216.0,21216.0,91.7421,99.8303,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1752.0,36.0,0,0,0,0,0,0,0,0,0,8.25792,0.169683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10044.0,10044.0,10044.0,10044.0,10068.0,10104.0,10104.0,10248.0,10248.0,98.0094,98.0094,98.0094,98.0094,98.2436,98.5948,98.5948,100.0,100.0,3636.0,204.0,204,204,180,144,144,0,0,0,0,35.4801,1.99063,1.99063,1.99063,1.7564400000000002,1.40515,1.40515,0.0,0.0,0.0,0.0
